,author_name,personal_rating,review_date,review_text,review_acquisition_date,google_url,biz_id
1374,Robert Tsai,5,4 年前,"餐點好吃 口味不會太重 但基本的餐點香氣十足 風味相得益彰  
店內氣氛下午清幽 地點近捷運站 交通方便  
且菜色豐富 中西風格都有 飲料好喝 甜點品質好  
相當推薦可以常來的好店家

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1375,沈明儀,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1376,駱vivimiss,5,4 年前,"食材天然做食物非常用心，帶小小孩去非常安心

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1377,Jason Wu,3,4 年前,"吃飯的地方，空間小，人多會很吵。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1378,Jc Chia,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1379,楊宗穎,1,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUkyZ28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1380,Dabby Lin,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1381,Johnson Guo,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1382,mun ping,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1383,Min Small,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1384,鄭伊庭,3,4 年前,"服務好，但餐點還好

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1385,da qi,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1386,Simon Chen,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1387,葉明豐,2,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1388,葉同學,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1389,陳浚弈,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk1QW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1390,Lance Wu,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1391,3B 陳明穎 054,4,4 年前,"東西不錯吃且上菜速度快！  
但是鮮奶茶稀的像水一樣(-｡-;

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1392,政大-陳秉訓,3,4 年前,"素食餐廳 義式 品項多 不過 加99 套餐 有點不值 但豆漿不錯

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1393,Jason Watkins,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1394,杜琇禎,4,4 年前,"素食還不錯

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1395,郭文益,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1396,Dave Wu,5,4 年前,"環境很棒!食物也很好吃，價格很合理!

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1397,楊長益,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1398,M F Lee,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1399,Jean Chiasson,5,4 年前,"(由 Google 提供翻譯) 我真的很喜歡這家素食餐廳的氣氛。那裡的食物很好吃。這位女士非常友好。我會毫不猶豫地再次在那裡吃飯。  
  
(原始評論)  
J’ai beaucoup aimé l’atmosphère de ce restaurant végétarien. La nourriture y
était délicieuse. La dame était très sympathique. Je retournerai y manger sans
hésitation.

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUk3Z28=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1400,武術蛋黃糊,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1401,Horace Kao,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1402,陳錦雀,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1403,Andari Lee,3,4 年前,"無肉日，可以進來品嚐品嚐

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1404,Tsai Anlord,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1405,黃耿昭,5,4 年前,"全素供餐，服務態度良好，下次還會想再去。北投捷運站附近，靠近大興路，由大興路往大業路方向，有停車場，每時20元。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1406,曾宜杰,1,4 年前,"焗烤花椰菜端上來以為是濃湯...超水  
一餐下來只能說ㄏㄏ

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1407,曾啟洋,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1408,Matt Yeh,2,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1409,Dorothy Shu,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUktQW8=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1410,金安安,3,4 年前,"真材實料，口味尚可。

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1411,Defon Liu,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1412,Edwin Chen,5,4 年前,"健康飲食

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1413,Clepsydra Wu,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1414,釋光仁,5,4 年前,"便宜好吃，環境舒適，高CP

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1415,張瓊方,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1416,Anny Tsai,2,4 年前,"之前有葷食來過給過不好的評價，昨天想說素食來吃看看，南瓜濃湯裡的堅果有油耗味，主食焗烤菇筆尖麵還不錯吃，甜點銀耳有酸味，我朋友那杯也是，跟服務員說一點反映也沒有

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1417,Shuhua Chang,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1418,Ashley Liu,4,4 年前,"簡單精緻的素食小食

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1419,曾Richard,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlnZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1420,Harry Huang,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1421,Hsieh Elsa,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1422,龔芯媺,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1423,Brinley Chen,4,4 年前,"餐點ok，不能刷卡，有點可惜

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1424,ChingLong Shih,5,4 年前,"好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1425,曹長青,3,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1426,Betty Chen,3,4 年前,"口味還可以

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1427,Yuan,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1428,peitzu hung,3,4 年前,"味道很不突出，東西都淡淡的沒什麼味道，但比薩好吃

",2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1429,林怡豪,4,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlqQXM=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
1430,Phil Chen,5,4 年前,,2022-11-30,"https://www.google.com/async/reviewSort?yv=3&async=feature_id:0x3442ae56e794a76f:0x8ad75dbf2d382ec7,review_source:All%20reviews,sort_by:newestFirst,is_owner:false,filter_text:,associated_topic:,next_page_token:CAESB0VnTUlsZ3M=,_pms:s,_fmt:json",0x3442ae56e794a76f:0x8ad75dbf2d382ec7
