,file_name_1,category_new
19690,19690,早午餐
19691,19691,早午餐
19694,19694,早午餐
19697,19697,台灣小吃/熱炒店
19698,19698,台灣小吃/熱炒店
19699,19699,台灣小吃/熱炒店
19701,19701,咖啡甜點
19703,19703,早午餐
19704,19704,台灣小吃/熱炒店
19705,19705,日式
19706,19706,咖啡甜點
19708,19708,早午餐
19711,19711,咖啡甜點
19712,19712,咖啡甜點
19715,19715,咖啡甜點
19716,19716,台灣小吃/熱炒店
19717,19717,中式
19718,19718,台灣小吃/熱炒店
19719,19719,台灣小吃/熱炒店
19720,19720,台灣小吃/熱炒店
19724,19724,台灣小吃/熱炒店
19726,19726,台灣小吃/熱炒店
19728,19728,日式
19729,19729,咖啡甜點
19730,19730,咖啡甜點
19731,19731,咖啡甜點
19732,19732,早午餐
19733,19733,咖啡甜點
19735,19735,早午餐
19737,19737,早午餐
19739,19739,咖啡甜點
19740,19740,咖啡甜點
19741,19741,咖啡甜點
19742,19742,咖啡甜點
19743,19743,咖啡甜點
19744,19744,中式
19745,19745,台灣小吃/熱炒店
19746,19746,火鍋
19748,19748,台灣小吃/熱炒店
19750,19750,早午餐
19751,19751,咖啡甜點
19752,19752,早午餐
19754,19754,中式
19755,19755,台灣小吃/熱炒店
19756,19756,中式
19758,19758,中式
19760,19760,早午餐
19761,19761,酒吧/餐酒館
19762,19762,咖啡甜點
19763,19763,咖啡甜點
19764,19764,咖啡甜點
19765,19765,咖啡甜點
19766,19766,咖啡甜點
19767,19767,咖啡甜點
19768,19768,咖啡甜點
19769,19769,咖啡甜點
19770,19770,咖啡甜點
19771,19771,咖啡甜點
19772,19772,咖啡甜點
19773,19773,咖啡甜點
19774,19774,咖啡甜點
19776,19776,早午餐
19778,19778,咖啡甜點
19780,19780,台灣小吃/熱炒店
19782,19782,早午餐
19783,19783,早午餐
19784,19784,咖啡甜點
19786,19786,咖啡甜點
19789,19789,火鍋
19790,19790,火鍋
19791,19791,台灣小吃/熱炒店
19792,19792,台灣小吃/熱炒店
19793,19793,台灣小吃/熱炒店
19794,19794,日式
19795,19795,台灣小吃/熱炒店
19796,19796,台灣小吃/熱炒店
19800,19800,台灣小吃/熱炒店
19802,19802,台灣小吃/熱炒店
19803,19803,台灣小吃/熱炒店
19804,19804,台灣小吃/熱炒店
19805,19805,台灣小吃/熱炒店
19806,19806,台灣小吃/熱炒店
19809,19809,台灣小吃/熱炒店
19810,19810,台灣小吃/熱炒店
19812,19812,台灣小吃/熱炒店
19814,19814,台灣小吃/熱炒店
19815,19815,日式
19816,19816,台灣小吃/熱炒店
19818,19818,台灣小吃/熱炒店
19819,19819,早午餐
19821,19821,咖啡甜點
19824,19824,台灣小吃/熱炒店
19825,19825,早午餐
19827,19827,台灣小吃/熱炒店
19829,19829,中式
19830,19830,中式
19833,19833,早午餐
19836,19836,台灣小吃/熱炒店
19837,19837,台灣小吃/熱炒店
19838,19838,異國料理
19839,19839,台灣小吃/熱炒店
19843,19843,台灣小吃/熱炒店
19844,19844,台灣小吃/熱炒店
19845,19845,中式
19846,19846,咖啡甜點
19848,19848,咖啡甜點
19849,19849,咖啡甜點
19851,19851,咖啡甜點
19852,19852,台灣小吃/熱炒店
19854,19854,台灣小吃/熱炒店
19856,19856,台灣小吃/熱炒店
19857,19857,台灣小吃/熱炒店
19860,19860,台灣小吃/熱炒店
19865,19865,早午餐
19868,19868,中式
19869,19869,台灣小吃/熱炒店
19872,19872,台灣小吃/熱炒店
19873,19873,咖啡甜點
19874,19874,異國料理
19875,19875,台灣小吃/熱炒店
19876,19876,早午餐
19877,19877,中式
19879,19879,早午餐
19881,19881,台灣小吃/熱炒店
19882,19882,咖啡甜點
19885,19885,台灣小吃/熱炒店
19886,19886,早午餐
19889,19889,異國料理
19890,19890,早午餐
19892,19892,早午餐
19893,19893,咖啡甜點
19896,19896,南洋
19897,19897,早午餐
19898,19898,台灣小吃/熱炒店
19899,19899,日式
19900,19900,美式
19904,19904,台灣小吃/熱炒店
19905,19905,日式
19906,19906,美式
19907,19907,台灣小吃/熱炒店
19912,19912,台灣小吃/熱炒店
19914,19914,咖啡甜點
19917,19917,台灣小吃/熱炒店
19918,19918,中式
19919,19919,咖啡甜點
19920,19920,台灣小吃/熱炒店
19921,19921,中式
19924,19924,台灣小吃/熱炒店
19926,19926,咖啡甜點
19930,19930,中式
19931,19931,日式
19932,19932,咖啡甜點
19933,19933,咖啡甜點
19934,19934,早午餐
19936,19936,咖啡甜點
19938,19938,咖啡甜點
19939,19939,中式
19941,19941,咖啡甜點
19943,19943,咖啡甜點
19944,19944,早午餐
19945,19945,中式
19948,19948,台灣小吃/熱炒店
19954,19954,台灣小吃/熱炒店
19956,19956,中式
19957,19957,日式
19958,19958,酒吧/餐酒館
19959,19959,日式
19961,19961,台灣小吃/熱炒店
19962,19962,早午餐
19964,19964,意式
19967,19967,台灣小吃/熱炒店
19970,19970,台灣小吃/熱炒店
19971,19971,意式
19974,19974,台灣小吃/熱炒店
19976,19976,台灣小吃/熱炒店
19978,19978,日式
19979,19979,咖啡甜點
19980,19980,台灣小吃/熱炒店
19983,19983,中式
19984,19984,台灣小吃/熱炒店
19985,19985,咖啡甜點
19986,19986,台灣小吃/熱炒店
19987,19987,日式
19989,19989,中式
19990,19990,台灣小吃/熱炒店
19991,19991,台灣小吃/熱炒店
19992,19992,台灣小吃/熱炒店
19993,19993,台灣小吃/熱炒店
19994,19994,早午餐
19995,19995,台灣小吃/熱炒店
19996,19996,日式
19997,19997,日式
19999,19999,中式
20000,20000,台灣小吃/熱炒店
20001,20001,素食
20003,20003,台灣小吃/熱炒店
20006,20006,日式
20008,20008,中式
20010,20010,中式
20011,20011,台灣小吃/熱炒店
20012,20012,日式
20013,20013,台灣小吃/熱炒店
20014,20014,中式
20015,20015,台灣小吃/熱炒店
20016,20016,台灣小吃/熱炒店
20017,20017,中式
20018,20018,南洋
20022,20022,中式
20023,20023,台灣小吃/熱炒店
20024,20024,台灣小吃/熱炒店
20025,20025,中式
20026,20026,南洋
20027,20027,南洋
20029,20029,早午餐
20030,20030,早午餐
20032,20032,早午餐
20034,20034,咖啡甜點
20036,20036,早午餐
20037,20037,早午餐
20038,20038,早午餐
20039,20039,早午餐
20040,20040,早午餐
20042,20042,咖啡甜點
20043,20043,酒吧/餐酒館
20045,20045,美式
20048,20048,早午餐
20049,20049,早午餐
20051,20051,早午餐
20052,20052,日式
20053,20053,咖啡甜點
20054,20054,早午餐
20059,20059,中式
20060,20060,火鍋
20064,20064,台灣小吃/熱炒店
20065,20065,台灣小吃/熱炒店
20066,20066,台灣小吃/熱炒店
20067,20067,日式
20068,20068,台灣小吃/熱炒店
20071,20071,日式
20072,20072,早午餐
20073,20073,火鍋
20074,20074,早午餐
20075,20075,咖啡甜點
20076,20076,燒烤店
20077,20077,燒烤店
20078,20078,台灣小吃/熱炒店
20079,20079,台灣小吃/熱炒店
20081,20081,日式
20082,20082,中式
20084,20084,台灣小吃/熱炒店
20086,20086,日式
20087,20087,火鍋
20088,20088,台灣小吃/熱炒店
20090,20090,日式
20091,20091,素食
20092,20092,素食
20095,20095,素食
20096,20096,素食
20097,20097,素食
20101,20101,台灣小吃/熱炒店
20102,20102,日式
20103,20103,早午餐
20107,20107,台灣小吃/熱炒店
20108,20108,早午餐
20110,20110,早午餐
20111,20111,火鍋
20112,20112,中式
20113,20113,火鍋
20114,20114,咖啡甜點
20118,20118,咖啡甜點
20119,20119,早午餐
20120,20120,台灣小吃/熱炒店
20121,20121,台灣小吃/熱炒店
20123,20123,早午餐
20127,20127,台灣小吃/熱炒店
20128,20128,中式
20130,20130,台灣小吃/熱炒店
20131,20131,台灣小吃/熱炒店
20133,20133,南洋
20138,20138,台灣小吃/熱炒店
20140,20140,日式
20141,20141,台灣小吃/熱炒店
20143,20143,台灣小吃/熱炒店
20144,20144,咖啡甜點
20145,20145,咖啡甜點
20146,20146,咖啡甜點
20147,20147,咖啡甜點
20148,20148,咖啡甜點
20149,20149,咖啡甜點
20150,20150,咖啡甜點
20151,20151,咖啡甜點
20152,20152,咖啡甜點
20153,20153,咖啡甜點
20154,20154,咖啡甜點
20155,20155,咖啡甜點
20156,20156,咖啡甜點
20157,20157,咖啡甜點
20158,20158,早午餐
20163,20163,早午餐
20164,20164,早午餐
20165,20165,咖啡甜點
20166,20166,台灣小吃/熱炒店
20167,20167,台灣小吃/熱炒店
20168,20168,中式
20170,20170,中式
20171,20171,中式
20173,20173,日式
20174,20174,台灣小吃/熱炒店
20176,20176,台灣小吃/熱炒店
20177,20177,中式
20179,20179,台灣小吃/熱炒店
20180,20180,台灣小吃/熱炒店
20181,20181,台灣小吃/熱炒店
20182,20182,台灣小吃/熱炒店
20183,20183,台灣小吃/熱炒店
20184,20184,中式
20186,20186,台灣小吃/熱炒店
20188,20188,酒吧/餐酒館
20189,20189,酒吧/餐酒館
20190,20190,酒吧/餐酒館
20191,20191,早午餐
20192,20192,早午餐
20193,20193,早午餐
20194,20194,早午餐
20195,20195,早午餐
20196,20196,早午餐
20197,20197,早午餐
20198,20198,早午餐
20199,20199,早午餐
20200,20200,早午餐
20203,20203,早午餐
20204,20204,早午餐
20205,20205,早午餐
20206,20206,早午餐
20207,20207,台灣小吃/熱炒店
20209,20209,早午餐
20210,20210,早午餐
20211,20211,早午餐
20214,20214,咖啡甜點
20215,20215,台灣小吃/熱炒店
20217,20217,早午餐
20218,20218,早午餐
20219,20219,咖啡甜點
20220,20220,台灣小吃/熱炒店
20223,20223,台灣小吃/熱炒店
20224,20224,台灣小吃/熱炒店
20229,20229,台灣小吃/熱炒店
20230,20230,台灣小吃/熱炒店
20231,20231,台灣小吃/熱炒店
20232,20232,火鍋
20234,20234,咖啡甜點
20235,20235,咖啡甜點
20236,20236,台灣小吃/熱炒店
20238,20238,咖啡甜點
20242,20242,咖啡甜點
20243,20243,咖啡甜點
20245,20245,火鍋
20247,20247,中式
20251,20251,燒烤店
20260,20260,美式
20263,20263,台灣小吃/熱炒店
20264,20264,南洋
20270,20270,台灣小吃/熱炒店
20273,20273,台灣小吃/熱炒店
20274,20274,日式
20275,20275,咖啡甜點
20276,20276,日式
20277,20277,咖啡甜點
20278,20278,台灣小吃/熱炒店
20279,20279,台灣小吃/熱炒店
20280,20280,中式
20282,20282,台灣小吃/熱炒店
20284,20284,台灣小吃/熱炒店
20287,20287,中式
20288,20288,中式
20290,20290,中式
20292,20292,早午餐
20294,20294,日式
20295,20295,台灣小吃/熱炒店
20296,20296,台灣小吃/熱炒店
20297,20297,台灣小吃/熱炒店
20299,20299,中式
20300,20300,早午餐
20301,20301,台灣小吃/熱炒店
20302,20302,中式
20305,20305,素食
20306,20306,素食
20308,20308,早午餐
20309,20309,早午餐
20310,20310,早午餐
20311,20311,早午餐
20312,20312,早午餐
20313,20313,早午餐
20314,20314,早午餐
20315,20315,咖啡甜點
20316,20316,咖啡甜點
20321,20321,台灣小吃/熱炒店
20322,20322,咖啡甜點
20326,20326,台灣小吃/熱炒店
20327,20327,中式
20329,20329,台灣小吃/熱炒店
20331,20331,燒烤店
20334,20334,火鍋
20335,20335,火鍋
20337,20337,中式
20339,20339,中式
20341,20341,中式
20343,20343,台灣小吃/熱炒店
20345,20345,異國料理
20346,20346,日式
20348,20348,台灣小吃/熱炒店
20349,20349,日式
20352,20352,中式
20354,20354,日式
20355,20355,台灣小吃/熱炒店
20356,20356,台灣小吃/熱炒店
20357,20357,日式
20358,20358,日式
20360,20360,台灣小吃/熱炒店
20361,20361,台灣小吃/熱炒店
20364,20364,台灣小吃/熱炒店
20365,20365,台灣小吃/熱炒店
20366,20366,中式
20367,20367,中式
20368,20368,台灣小吃/熱炒店
20369,20369,台灣小吃/熱炒店
20370,20370,台灣小吃/熱炒店
20372,20372,台灣小吃/熱炒店
20373,20373,中式
20374,20374,台灣小吃/熱炒店
20375,20375,咖啡甜點
20376,20376,早午餐
20377,20377,咖啡甜點
20378,20378,咖啡甜點
20380,20380,咖啡甜點
20381,20381,咖啡甜點
20382,20382,咖啡甜點
20385,20385,異國料理
20386,20386,台灣小吃/熱炒店
20390,20390,日式
20391,20391,南洋
20392,20392,南洋
20394,20394,台灣小吃/熱炒店
20395,20395,意式
20396,20396,台灣小吃/熱炒店
20399,20399,中式
20400,20400,台灣小吃/熱炒店
20402,20402,台灣小吃/熱炒店
20404,20404,咖啡甜點
20405,20405,咖啡甜點
20409,20409,台灣小吃/熱炒店
20411,20411,中式
20412,20412,早午餐
20414,20414,早午餐
20415,20415,早午餐
20416,20416,酒吧/餐酒館
20418,20418,酒吧/餐酒館
20419,20419,酒吧/餐酒館
20420,20420,酒吧/餐酒館
20421,20421,台灣小吃/熱炒店
20424,20424,日式
20425,20425,台灣小吃/熱炒店
20427,20427,日式
20428,20428,中式
20429,20429,日式
20431,20431,台灣小吃/熱炒店
20432,20432,咖啡甜點
20433,20433,中式
20434,20434,早午餐
20435,20435,早午餐
20436,20436,早午餐
20437,20437,早午餐
20438,20438,早午餐
20439,20439,早午餐
20440,20440,早午餐
20441,20441,早午餐
20442,20442,早午餐
20443,20443,早午餐
20444,20444,早午餐
20445,20445,早午餐
20447,20447,早午餐
20448,20448,早午餐
20449,20449,早午餐
20450,20450,早午餐
20451,20451,中式
20452,20452,早午餐
20454,20454,火鍋
20455,20455,火鍋
20456,20456,火鍋
20457,20457,火鍋
20458,20458,火鍋
20459,20459,火鍋
20460,20460,中式
20461,20461,火鍋
20462,20462,燒烤店
20463,20463,火鍋
20464,20464,台灣小吃/熱炒店
20466,20466,台灣小吃/熱炒店
20468,20468,日式
20469,20469,台灣小吃/熱炒店
20470,20470,台灣小吃/熱炒店
20471,20471,台灣小吃/熱炒店
20473,20473,台灣小吃/熱炒店
20474,20474,中式
20475,20475,台灣小吃/熱炒店
20476,20476,酒吧/餐酒館
20477,20477,酒吧/餐酒館
20483,20483,台灣小吃/熱炒店
20486,20486,酒吧/餐酒館
20487,20487,酒吧/餐酒館
20488,20488,酒吧/餐酒館
20489,20489,咖啡甜點
20490,20490,咖啡甜點
20491,20491,咖啡甜點
20492,20492,咖啡甜點
20493,20493,咖啡甜點
20495,20495,咖啡甜點
20496,20496,早午餐
20498,20498,燒烤店
20499,20499,台灣小吃/熱炒店
20500,20500,台灣小吃/熱炒店
20501,20501,台灣小吃/熱炒店
20503,20503,日式
20504,20504,台灣小吃/熱炒店
20508,20508,早午餐
20510,20510,咖啡甜點
20511,20511,中式
20512,20512,中式
20513,20513,中式
20514,20514,中式
20515,20515,中式
20516,20516,中式
20518,20518,中式
20519,20519,中式
20521,20521,中式
20523,20523,早午餐
20526,20526,早午餐
20527,20527,早午餐
20530,20530,酒吧/餐酒館
20531,20531,酒吧/餐酒館
20532,20532,中式
20533,20533,台灣小吃/熱炒店
20534,20534,台灣小吃/熱炒店
20535,20535,日式
20536,20536,台灣小吃/熱炒店
20537,20537,中式
20538,20538,台灣小吃/熱炒店
20541,20541,早午餐
20542,20542,台灣小吃/熱炒店
20543,20543,中式
20544,20544,意式
20545,20545,咖啡甜點
20546,20546,意式
20548,20548,台灣小吃/熱炒店
20549,20549,咖啡甜點
20550,20550,咖啡甜點
20554,20554,早午餐
20555,20555,咖啡甜點
20556,20556,早午餐
20557,20557,早午餐
20558,20558,早午餐
20559,20559,早午餐
20560,20560,早午餐
20561,20561,早午餐
20562,20562,早午餐
20565,20565,早午餐
20566,20566,中式
20568,20568,咖啡甜點
20569,20569,咖啡甜點
20573,20573,咖啡甜點
20576,20576,咖啡甜點
20579,20579,台灣小吃/熱炒店
20581,20581,咖啡甜點
20582,20582,台灣小吃/熱炒店
20584,20584,台灣小吃/熱炒店
20585,20585,咖啡甜點
20586,20586,台灣小吃/熱炒店
20588,20588,台灣小吃/熱炒店
20591,20591,台灣小吃/熱炒店
20593,20593,早午餐
20594,20594,台灣小吃/熱炒店
20597,20597,火鍋
20599,20599,火鍋
20602,20602,台灣小吃/熱炒店
20603,20603,南洋
20605,20605,中式
20606,20606,台灣小吃/熱炒店
20608,20608,中式
20610,20610,中式
20611,20611,中式
20612,20612,中式
20613,20613,中式
20618,20618,中式
20619,20619,台灣小吃/熱炒店
20621,20621,意式
20622,20622,咖啡甜點
20623,20623,中式
20624,20624,意式
20627,20627,台灣小吃/熱炒店
20628,20628,咖啡甜點
20629,20629,台灣小吃/熱炒店
20630,20630,台灣小吃/熱炒店
20631,20631,早午餐
20634,20634,早午餐
20635,20635,早午餐
20637,20637,早午餐
20638,20638,早午餐
20639,20639,早午餐
20640,20640,早午餐
20641,20641,早午餐
20642,20642,早午餐
20643,20643,早午餐
20644,20644,早午餐
20646,20646,早午餐
20647,20647,早午餐
20648,20648,早午餐
20649,20649,早午餐
20650,20650,台灣小吃/熱炒店
20651,20651,早午餐
20652,20652,中式
20653,20653,台灣小吃/熱炒店
20654,20654,台灣小吃/熱炒店
20655,20655,酒吧/餐酒館
20656,20656,中式
20657,20657,台灣小吃/熱炒店
20659,20659,台灣小吃/熱炒店
20661,20661,台灣小吃/熱炒店
20662,20662,咖啡甜點
20665,20665,台灣小吃/熱炒店
20669,20669,台灣小吃/熱炒店
20670,20670,台灣小吃/熱炒店
20671,20671,台灣小吃/熱炒店
20673,20673,中式
20676,20676,咖啡甜點
20677,20677,咖啡甜點
20678,20678,咖啡甜點
20680,20680,咖啡甜點
20682,20682,咖啡甜點
20683,20683,咖啡甜點
20684,20684,咖啡甜點
20685,20685,咖啡甜點
20687,20687,台灣小吃/熱炒店
20688,20688,台灣小吃/熱炒店
20693,20693,台灣小吃/熱炒店
20696,20696,中式
20697,20697,台灣小吃/熱炒店
20702,20702,台灣小吃/熱炒店
20703,20703,台灣小吃/熱炒店
20706,20706,台灣小吃/熱炒店
20708,20708,台灣小吃/熱炒店
20709,20709,中式
20710,20710,早午餐
20711,20711,台灣小吃/熱炒店
20713,20713,中式
20715,20715,燒烤店
20716,20716,台灣小吃/熱炒店
20717,20717,台灣小吃/熱炒店
20718,20718,中式
20719,20719,中式
20723,20723,中式
20724,20724,中式
20726,20726,中式
20727,20727,早午餐
20728,20728,中式
20731,20731,台灣小吃/熱炒店
20733,20733,中式
20734,20734,台灣小吃/熱炒店
20738,20738,早午餐
20739,20739,台灣小吃/熱炒店
20740,20740,咖啡甜點
20742,20742,早午餐
20744,20744,早午餐
20745,20745,咖啡甜點
20747,20747,日式
20749,20749,台灣小吃/熱炒店
20750,20750,日式
20756,20756,台灣小吃/熱炒店
20758,20758,台灣小吃/熱炒店
20763,20763,咖啡甜點
20771,20771,台灣小吃/熱炒店
20773,20773,中式
20774,20774,早午餐
20775,20775,咖啡甜點
20776,20776,台灣小吃/熱炒店
20778,20778,台灣小吃/熱炒店
20779,20779,早午餐
20780,20780,早午餐
20782,20782,早午餐
20784,20784,早午餐
20785,20785,日式
20787,20787,日式
20788,20788,日式
20789,20789,日式
20791,20791,台灣小吃/熱炒店
20794,20794,台灣小吃/熱炒店
20795,20795,台灣小吃/熱炒店
20796,20796,台灣小吃/熱炒店
20800,20800,台灣小吃/熱炒店
20802,20802,酒吧/餐酒館
20803,20803,台灣小吃/熱炒店
20804,20804,早午餐
20805,20805,早午餐
20807,20807,咖啡甜點
20808,20808,咖啡甜點
20809,20809,咖啡甜點
20816,20816,咖啡甜點
20819,20819,台灣小吃/熱炒店
20820,20820,台灣小吃/熱炒店
20823,20823,中式
20824,20824,中式
20825,20825,中式
20826,20826,中式
20827,20827,中式
20828,20828,台灣小吃/熱炒店
20829,20829,中式
20831,20831,台灣小吃/熱炒店
20833,20833,台灣小吃/熱炒店
20834,20834,中式
20835,20835,早午餐
20838,20838,台灣小吃/熱炒店
20839,20839,台灣小吃/熱炒店
20843,20843,台灣小吃/熱炒店
